,year,ticker,yearly adjsuted close,yearly percent change,year open,year adjusted close
80,2017,APD,8.576699999999988,0.05974296461409855,143.56,152.1367
81,2018,APD,-12.365999999999985,-0.07499999999999991,164.88,152.514
82,2019,APD,71.35770000000002,0.4533814092381983,157.39,228.7477
83,2020,APD,36.521000000000015,0.15524335812964937,235.25,271.771
84,2015,AKAM,-10.849999999999994,-0.170919974795211,63.48,52.63
85,2016,AKAM,14.88000000000001,0.2872586872586875,51.8,66.68
86,2017,AKAM,-2.2299999999999898,-0.03314999256726609,67.27,65.04
87,2018,AKAM,-4.049999999999997,-0.06218332565637951,65.13,61.08
88,2019,AKAM,27.509999999999998,0.46730083234244946,58.87,86.38
89,2020,AKAM,18.14999999999999,0.20900506678949782,86.84,104.99
90,2015,ALK,13.925599999999996,0.230023125206475,60.54,74.4656
91,2016,ALK,4.217300000000009,0.053275644264780306,79.16,83.3773
92,2017,ALK,-18.801699999999997,-0.21144511920827705,88.92,70.1183
93,2018,ALK,-14.828600000000009,-0.20027822798487313,74.04,59.2114
94,2019,ALK,7.437900000000006,0.12410979476055409,59.93,67.3679
95,2020,ALK,-16.150000000000006,-0.23697725605282471,68.15,52.0
96,2015,ALB,-8.736199999999997,-0.14471094914692723,60.37,51.6338
97,2016,ALB,25.688900000000004,0.4673258140804076,54.97,80.6589
98,2017,ALB,34.00349999999999,0.39017211703958676,87.15,121.1535
99,2018,ALB,-54.888000000000005,-0.425719382610719,128.93,74.042
100,2019,ALB,-4.2089,-0.05552638522427441,75.8,71.5911
101,2020,ALB,73.66409999999999,1.0022326530612244,73.5,147.1641
102,2015,ARE,-11.385099999999994,-0.1277645606553697,89.11,77.7249
103,2016,ARE,8.9726,0.10006245120999219,89.67,98.6426
104,2017,ARE,7.452500000000001,0.06662941439427805,111.85,119.3025
105,2018,ARE,-22.447400000000002,-0.17135419847328245,131.0,108.5526
106,2019,ARE,42.0582,0.3680276513825691,114.28,156.3382
107,2020,ARE,15.1293,0.09343111220897919,161.93,177.0593
108,2015,ALXN,4.110000000000014,0.022021003000428706,186.64,190.75
109,2016,ALXN,-64.66,-0.34575691139511255,187.01,122.35
110,2017,ALXN,-3.5999999999999943,-0.029223151229807568,123.19,119.59
111,2018,ALXN,-24.269999999999996,-0.19953958727287674,121.63,97.36
112,2019,ALXN,12.310000000000002,0.1284432387312187,95.84,108.15
113,2020,ALXN,46.88000000000001,0.42867593269934173,109.36,156.24
114,2015,ALGN,8.609999999999992,0.15041928721173992,57.24,65.85
115,2016,ALGN,31.14,0.47915063855977846,64.99,96.13
116,2017,ALGN,125.7,1.3027256710539954,96.49,222.19
117,2018,ALGN,-13.180000000000007,-0.059206684335833995,222.61,209.43
118,2019,ALGN,73.72000000000003,0.35904928891486476,205.32,279.04
119,2020,ALGN,253.18,0.9003556187766715,281.2,534.38
120,2015,ALLE,7.1547999999999945,0.12893854748603342,55.49,62.6448
121,2016,ALLE,-3.6159999999999926,-0.055733662145499276,64.88,61.264
122,2017,ALLE,12.1327,0.18769647277227722,64.64,76.7727
123,2018,ALLE,-2.391999999999996,-0.0298738603721743,80.07,77.678
124,2019,ALLE,43.99029999999999,0.559317228226319,78.65,122.6403
125,2020,ALLE,-8.7543,-0.07015225578972674,124.79,116.0357
126,2015,LNT,-40.12660000000001,-0.6017786442711459,66.68,26.5534
127,2016,LNT,-29.212700000000005,-0.4672536788227768,62.52,33.3073
128,2017,LNT,0.7120999999999995,0.018769109119662612,37.94,38.6521
129,2018,LNT,-3.0559999999999974,-0.07170342562177376,42.62,39.564
130,2019,LNT,10.620900000000006,0.2519188804554081,42.16,52.7809
131,2020,LNT,-3.5702,-0.06529261155815655,54.68,51.1098
132,2015,ALL,-14.637300000000003,-0.2073565660858479,70.59,55.9527
133,2016,ALL,7.2187999999999946,0.118574244415243,60.88,68.0988
134,2017,ALL,23.804000000000002,0.3216756756756757,74.0,97.804
135,2018,ALL,-25.358599999999996,-0.2436686845392524,104.07,78.7114
136,2019,ALL,27.823700000000002,0.3416466110019647,81.44,109.2637
137,2020,ALL,-3.8345000000000056,-0.03394263963884222,112.97,109.1355
138,2015,GOOGL,245.40999999999997,0.4607773188133683,532.6,778.01
139,2016,GOOGL,30.25,0.03968774599842561,762.2,792.45
140,2017,GOOGL,252.7800000000001,0.31573030901051696,800.62,1053.4
141,2018,GOOGL,-8.059999999999945,-0.007654175609200153,1053.02,1044.96
142,2019,GOOGL,312.19000000000005,0.3039232866043614,1027.2,1339.39
143,2020,GOOGL,404.23,0.2997827070401436,1348.41,1752.64
144,2015,GOOG,229.87,0.4345286478516474,529.01,758.88
145,2016,GOOG,28.82000000000005,0.038788694481830484,743.0,771.82
146,2017,GOOG,267.59000000000015,0.3435882949628281,778.81,1046.4
147,2018,GOOG,-12.730000000000018,-0.012143007039700879,1048.34,1035.61
148,2019,GOOG,320.44999999999993,0.31522669368562906,1016.57,1337.02
149,2020,GOOG,410.33000000000015,0.3058626215944245,1341.55,1751.88
150,2015,MO,-5.968999999999994,-0.12107505070993904,49.3,43.331
151,2016,MO,-5.342599999999997,-0.09285019117135901,57.54,52.1974
152,2017,MO,-10.611999999999995,-0.156657809270741,67.74,57.128
153,2018,MO,-29.856,-0.41750804083344983,71.51,41.654
154,2019,MO,-3.9423999999999992,-0.08060519321202207,48.91,44.9676
155,2020,MO,-9.89,-0.19705120541940627,50.19,40.3
156,2015,AMZN,363.31,1.1622944526201293,312.58,675.89
157,2016,AMZN,93.58000000000004,0.1425894040744184,656.29,749.87
